building_id,uid,tile_id,gt_label,gt_label_idx,p_nodmg,p_minor,p_major,p_dest,pred_argmax,confidence_max,margin_top1_top2,entropy
santa-rosa-wildfire_00000074:6e736470-2b1f-4b06-9c5c-d5fac29b5a62,6e736470-2b1f-4b06-9c5c-d5fac29b5a62,santa-rosa-wildfire_00000074,no-damage,0,0.984069,0.005256,0.000048,0.010626,0,0.984069,0.973442,0.092162
santa-rosa-wildfire_00000074:705387bc-bce5-430c-8872-3f28182d84ac,705387bc-bce5-430c-8872-3f28182d84ac,santa-rosa-wildfire_00000074,no-damage,0,0.966607,0.007637,0.000187,0.025569,0,0.966607,0.941038,0.165406
santa-rosa-wildfire_00000074:708a306a-068f-4295-838d-c363b8c5412b,708a306a-068f-4295-838d-c363b8c5412b,santa-rosa-wildfire_00000074,no-damage,0,0.999355,0.000009,0.000001,0.000635,0,0.999355,0.998720,0.005437
santa-rosa-wildfire_00000074:70d64450-34ba-4724-90e8-c0c2dcf70c38,70d64450-34ba-4724-90e8-c0c2dcf70c38,santa-rosa-wildfire_00000074,no-damage,0,0.995453,0.000606,0.000091,0.003850,0,0.995453,0.991603,0.031277
santa-rosa-wildfire_00000074:728153b8-25c1-4ae5-b44a-c8e8b78b4a77,728153b8-25c1-4ae5-b44a-c8e8b78b4a77,santa-rosa-wildfire_00000074,destroyed,3,0.107274,0.000000,0.000512,0.892214,3,0.892214,0.784941,0.345114
santa-rosa-wildfire_00000074:729e7857-d53c-41e1-ac76-1cd00f5df86b,729e7857-d53c-41e1-ac76-1cd00f5df86b,santa-rosa-wildfire_00000074,no-damage,0,0.980586,0.000008,0.000008,0.019399,0,0.980586,0.961188,0.095883
santa-rosa-wildfire_00000074:72ed05af-ecaa-430a-b099-761425cf735d,72ed05af-ecaa-430a-b099-761425cf735d,santa-rosa-wildfire_00000074,no-damage,0,0.995441,0.000088,0.000219,0.004252,0,0.995441,0.991190,0.030432
santa-rosa-wildfire_00000074:7311149e-d446-4030-969e-da298bf3e8ac,7311149e-d446-4030-969e-da298bf3e8ac,santa-rosa-wildfire_00000074,no-damage,0,0.991024,0.000319,0.000093,0.008565,0,0.991024,0.982459,0.053134
santa-rosa-wildfire_00000074:74f705d8-16a0-48ff-ba16-0f633440da64,74f705d8-16a0-48ff-ba16-0f633440da64,santa-rosa-wildfire_00000074,no-damage,0,0.079614,0.000011,0.000083,0.920291,3,0.920291,0.840677,0.278822
santa-rosa-wildfire_00000074:7517115e-aadf-4eb9-8ac8-0d84b175dc90,7517115e-aadf-4eb9-8ac8-0d84b175dc90,santa-rosa-wildfire_00000074,no-damage,0,0.987689,0.000821,0.000728,0.010762,0,0.987689,0.976927,0.072097
santa-rosa-wildfire_00000074:7655e9e3-cccb-4c4c-b5b6-909e071e82be,7655e9e3-cccb-4c4c-b5b6-909e071e82be,santa-rosa-wildfire_00000074,no-damage,0,0.998573,0.000101,0.000046,0.001280,0,0.998573,0.997292,0.011343
santa-rosa-wildfire_00000074:76654b1e-df7c-4bac-a9a6-abb75921f440,76654b1e-df7c-4bac-a9a6-abb75921f440,santa-rosa-wildfire_00000074,destroyed,3,0.000650,0.000001,0.000001,0.999348,3,0.999348,0.998699,0.005449
santa-rosa-wildfire_00000074:7a92cb9f-1159-4e94-95e2-ec92370142e0,7a92cb9f-1159-4e94-95e2-ec92370142e0,santa-rosa-wildfire_00000074,no-damage,0,0.999837,0.000000,0.000000,0.000163,0,0.999837,0.999674,0.001586
santa-rosa-wildfire_00000074:7c4fe456-b66a-4f72-bfdd-df1b2bd1f2a1,7c4fe456-b66a-4f72-bfdd-df1b2bd1f2a1,santa-rosa-wildfire_00000074,no-damage,0,0.982163,0.007687,0.000038,0.010112,0,0.982163,0.972051,0.101939
santa-rosa-wildfire_00000074:7d649a76-253a-4ba5-9709-ea527c90ab4c,7d649a76-253a-4ba5-9709-ea527c90ab4c,santa-rosa-wildfire_00000074,no-damage,0,0.972919,0.002474,0.005912,0.018696,0,0.972919,0.954223,0.146289
santa-rosa-wildfire_00000074:810fe0b1-a9a0-4f7a-a6df-0abb78f5b900,810fe0b1-a9a0-4f7a-a6df-0abb78f5b900,santa-rosa-wildfire_00000074,no-damage,0,0.989269,0.005566,0.000025,0.005140,0,0.989269,0.983702,0.066927
santa-rosa-wildfire_00000074:8368871f-fb37-49f7-b95a-5d8552f96d03,8368871f-fb37-49f7-b95a-5d8552f96d03,santa-rosa-wildfire_00000074,no-damage,0,0.994413,0.000000,0.000000,0.005587,0,0.994413,0.988826,0.034558
santa-rosa-wildfire_00000074:845ef69a-2b2b-4762-8d43-b8b219c9bed8,845ef69a-2b2b-4762-8d43-b8b219c9bed8,santa-rosa-wildfire_00000074,no-damage,0,0.991725,0.000065,0.000158,0.008052,0,0.991725,0.983674,0.049077
santa-rosa-wildfire_00000074:85e437c6-be92-46d9-84f4-5097b3d32c9d,85e437c6-be92-46d9-84f4-5097b3d32c9d,santa-rosa-wildfire_00000074,no-damage,0,0.869510,0.126043,0.000052,0.004395,0,0.869510,0.743467,0.407003
santa-rosa-wildfire_00000074:89beeea8-3ef2-4646-b7da-74b84aa2c02d,89beeea8-3ef2-4646-b7da-74b84aa2c02d,santa-rosa-wildfire_00000074,no-damage,0,0.993814,0.000029,0.000005,0.006152,0,0.993814,0.987662,0.037852
santa-rosa-wildfire_00000074:8b3d7a7b-21f1-4e41-805a-13374d62bf68,8b3d7a7b-21f1-4e41-805a-13374d62bf68,santa-rosa-wildfire_00000074,no-damage,0,0.999723,0.000001,0.000000,0.000276,0,0.999723,0.999448,0.002551
santa-rosa-wildfire_00000074:8d4e4ae2-3180-4e67-a8ea-015c59bb3c66,8d4e4ae2-3180-4e67-a8ea-015c59bb3c66,santa-rosa-wildfire_00000074,no-damage,0,0.909534,0.000036,0.000011,0.090419,0,0.909534,0.819115,0.304046
santa-rosa-wildfire_00000074:8dc37ea5-9708-428f-ac8a-1bade392d6df,8dc37ea5-9708-428f-ac8a-1bade392d6df,santa-rosa-wildfire_00000074,no-damage,0,0.994571,0.002141,0.000009,0.003279,0,0.994571,0.991292,0.037437
santa-rosa-wildfire_00000074:92b4bcbe-5bc4-4dc3-b622-54cffbcaca58,92b4bcbe-5bc4-4dc3-b622-54cffbcaca58,santa-rosa-wildfire_00000074,no-damage,0,0.999531,0.000000,0.000000,0.000469,0,0.999531,0.999062,0.004065
santa-rosa-wildfire_00000074:95a8ff15-b7e5-413d-ac90-03db12a8cde1,95a8ff15-b7e5-413d-ac90-03db12a8cde1,santa-rosa-wildfire_00000074,no-damage,0,0.996026,0.000527,0.000352,0.003095,0,0.996026,0.992931,0.028630
santa-rosa-wildfire_00000074:95e4d486-3d44-48e7-9a6a-e08c43222478,95e4d486-3d44-48e7-9a6a-e08c43222478,santa-rosa-wildfire_00000074,no-damage,0,0.999918,0.000000,0.000000,0.000082,0,0.999918,0.999835,0.000859
santa-rosa-wildfire_00000074:96e072ab-e92d-4997-bb59-5f8c3e717b01,96e072ab-e92d-4997-bb59-5f8c3e717b01,santa-rosa-wildfire_00000074,no-damage,0,0.999227,0.000006,0.000001,0.000765,0,0.999227,0.998462,0.006354
santa-rosa-wildfire_00000074:97b46999-8594-4a27-8825-7d8718bec9f1,97b46999-8594-4a27-8825-7d8718bec9f1,santa-rosa-wildfire_00000074,no-damage,0,0.992195,0.007658,0.000006,0.000141,0,0.992195,0.984537,0.046409
santa-rosa-wildfire_00000074:9884626a-264b-4f8b-bd05-ffa3b2fb0900,9884626a-264b-4f8b-bd05-ffa3b2fb0900,santa-rosa-wildfire_00000074,no-damage,0,0.868875,0.107518,0.000587,0.023020,0,0.868875,0.761357,0.453088
santa-rosa-wildfire_00000074:9f909e86-4ff0-4b91-89bf-f4d4a1bc9190,9f909e86-4ff0-4b91-89bf-f4d4a1bc9190,santa-rosa-wildfire_00000074,no-damage,0,0.985012,0.007265,0.000006,0.007717,0,0.985012,0.977296,0.088265
santa-rosa-wildfire_00000074:a320d090-f0f2-4d44-a116-8945607c9605,a320d090-f0f2-4d44-a116-8945607c9605,santa-rosa-wildfire_00000074,no-damage,0,0.997999,0.000000,0.000000,0.002001,0,0.997999,0.995997,0.014439
santa-rosa-wildfire_00000074:a4dc954c-e1e7-4493-b211-0349b7a42385,a4dc954c-e1e7-4493-b211-0349b7a42385,santa-rosa-wildfire_00000074,no-damage,0,0.685269,0.016812,0.000947,0.296972,0,0.685269,0.388297,0.694832
santa-rosa-wildfire_00000074:a59071f1-833d-4c8d-8832-777c6905a173,a59071f1-833d-4c8d-8832-777c6905a173,santa-rosa-wildfire_00000074,no-damage,0,0.983656,0.000984,0.000045,0.015315,0,0.983656,0.968341,0.087471
santa-rosa-wildfire_00000074:a81d2d98-2600-4dea-a0b8-3b872fb5dcc1,a81d2d98-2600-4dea-a0b8-3b872fb5dcc1,santa-rosa-wildfire_00000074,no-damage,0,0.999007,0.000004,0.000000,0.000989,0,0.999007,0.998017,0.007886
santa-rosa-wildfire_00000074:a8421d0a-b587-4445-94f1-3d59c6c4e085,a8421d0a-b587-4445-94f1-3d59c6c4e085,santa-rosa-wildfire_00000074,no-damage,0,0.959138,0.000000,0.000054,0.040808,0,0.959138,0.918330,0.171083
santa-rosa-wildfire_00000074:a8839eda-eee0-46ab-a4ee-a8ff7b8a1932,a8839eda-eee0-46ab-a4ee-a8ff7b8a1932,santa-rosa-wildfire_00000074,no-damage,0,0.994683,0.000302,0.000370,0.004645,0,0.994683,0.990038,0.035625
santa-rosa-wildfire_00000074:a97a555b-f234-4ae0-8c8b-a8081d657d8f,a97a555b-f234-4ae0-8c8b-a8081d657d8f,santa-rosa-wildfire_00000074,no-damage,0,0.997063,0.000054,0.000007,0.002877,0,0.997063,0.994186,0.020375
santa-rosa-wildfire_00000074:a9953d2f-fbce-4200-bf06-fcea7ef6cbe1,a9953d2f-fbce-4200-bf06-fcea7ef6cbe1,santa-rosa-wildfire_00000074,no-damage,0,0.997455,0.000185,0.000417,0.001943,0,0.997455,0.995512,0.019509
santa-rosa-wildfire_00000074:adf6c174-807f-49c2-a973-f3d3800ecadb,adf6c174-807f-49c2-a973-f3d3800ecadb,santa-rosa-wildfire_00000074,no-damage,0,0.992881,0.000797,0.000110,0.006211,0,0.992881,0.986670,0.045348
santa-rosa-wildfire_00000074:ae8e772d-0e58-4394-af2b-6716436a7aca,ae8e772d-0e58-4394-af2b-6716436a7aca,santa-rosa-wildfire_00000074,no-damage,0,0.999586,0.000000,0.000000,0.000414,0,0.999586,0.999173,0.003636
santa-rosa-wildfire_00000074:b24f8bd7-e724-4404-9bcb-052a2980a37d,b24f8bd7-e724-4404-9bcb-052a2980a37d,santa-rosa-wildfire_00000074,no-damage,0,0.994231,0.001160,0.000719,0.003891,0,0.994231,0.990340,0.040387
santa-rosa-wildfire_00000074:b2b62c5e-4743-4195-b08d-c3679f3f0729,b2b62c5e-4743-4195-b08d-c3679f3f0729,santa-rosa-wildfire_00000074,no-damage,0,0.915341,0.001200,0.008785,0.074674,0,0.915341,0.840667,0.324386
santa-rosa-wildfire_00000074:b3861672-2180-4c05-93df-4c2a304d87c9,b3861672-2180-4c05-93df-4c2a304d87c9,santa-rosa-wildfire_00000074,no-damage,0,0.260894,0.000995,0.000119,0.737993,3,0.737993,0.477099,0.582718
santa-rosa-wildfire_00000074:b515aa2f-7a25-4b8e-9d02-c45897434e22,b515aa2f-7a25-4b8e-9d02-c45897434e22,santa-rosa-wildfire_00000074,destroyed,3,0.017484,0.000001,0.000033,0.982481,3,0.982481,0.964997,0.088472
santa-rosa-wildfire_00000074:b62c579f-11b4-4efe-a169-79e6d599c1f2,b62c579f-11b4-4efe-a169-79e6d599c1f2,santa-rosa-wildfire_00000074,no-damage,0,0.994692,0.000601,0.000004,0.004702,0,0.994692,0.989989,0.035012
santa-rosa-wildfire_00000074:b65fd935-5449-4eb4-96d8-c59a455f52e0,b65fd935-5449-4eb4-96d8-c59a455f52e0,santa-rosa-wildfire_00000074,no-damage,0,0.996313,0.000448,0.000000,0.003239,0,0.996313,0.993074,0.025709
santa-rosa-wildfire_00000074:b7e77416-18f0-4e47-bb38-7848b3143ed9,b7e77416-18f0-4e47-bb38-7848b3143ed9,santa-rosa-wildfire_00000074,no-damage,0,0.949399,0.015447,0.026262,0.008892,0,0.949399,0.923137,0.251295
santa-rosa-wildfire_00000074:b83a856d-0b46-4c7c-99e5-5b4dbf970477,b83a856d-0b46-4c7c-99e5-5b4dbf970477,santa-rosa-wildfire_00000074,no-damage,0,0.997170,0.000139,0.000015,0.002676,0,0.997170,0.994494,0.020080
santa-rosa-wildfire_00000074:b88ef3a3-f8e5-4903-accb-ef2b448832fb,b88ef3a3-f8e5-4903-accb-ef2b448832fb,santa-rosa-wildfire_00000074,no-damage,0,0.988663,0.003406,0.001484,0.006447,0,0.988663,0.982215,0.072812
santa-rosa-wildfire_00000074:b8e47995-c3d0-442d-a7f0-098b35a7d130,b8e47995-c3d0-442d-a7f0-098b35a7d130,santa-rosa-wildfire_00000074,no-damage,0,0.384693,0.587746,0.000000,0.027560,1,0.587746,0.203053,0.778849
santa-rosa-wildfire_00000074:b8ea888f-b8a2-42e3-a4e3-62cffe93217c,b8ea888f-b8a2-42e3-a4e3-62cffe93217c,santa-rosa-wildfire_00000074,minor-damage,1,0.998494,0.000000,0.000000,0.001505,0,0.998494,0.996989,0.011293
santa-rosa-wildfire_00000074:bb7bb4cf-c997-4706-890c-1fbbdf3f70f0,bb7bb4cf-c997-4706-890c-1fbbdf3f70f0,santa-rosa-wildfire_00000074,no-damage,0,0.986081,0.006882,0.001198,0.005839,0,0.986081,0.979199,0.086178
santa-rosa-wildfire_00000074:bd7244db-490a-4322-9975-fee27da31d11,bd7244db-490a-4322-9975-fee27da31d11,santa-rosa-wildfire_00000074,no-damage,0,0.948829,0.041394,0.001003,0.008773,0,0.948829,0.907436,0.230141
santa-rosa-wildfire_00000074:bd7def27-39df-417b-ac28-f9b8dc71ea07,bd7def27-39df-417b-ac28-f9b8dc71ea07,santa-rosa-wildfire_00000074,no-damage,0,0.988527,0.002211,0.000016,0.009245,0,0.988527,0.979282,0.068405
santa-rosa-wildfire_00000074:c2858349-00e5-4635-94b7-d6e3626237c7,c2858349-00e5-4635-94b7-d6e3626237c7,santa-rosa-wildfire_00000074,no-damage,0,0.046654,0.000001,0.007763,0.945582,3,0.945582,0.898928,0.233633
santa-rosa-wildfire_00000074:c2ab316d-29cb-481c-9c39-8bc272d0dcbe,c2ab316d-29cb-481c-9c39-8bc272d0dcbe,santa-rosa-wildfire_00000074,destroyed,3,0.003552,0.000000,0.000205,0.996244,3,0.996244,0.992692,0.025522
santa-rosa-wildfire_00000074:c30f8607-ec04-4f1b-b108-47e5d7bc8750,c30f8607-ec04-4f1b-b108-47e5d7bc8750,santa-rosa-wildfire_00000074,no-damage,0,0.990383,0.000394,0.000042,0.009181,0,0.990383,0.981202,0.056146
santa-rosa-wildfire_00000074:c8cedfb7-c2de-4cef-99ea-5b6ec64b66dd,c8cedfb7-c2de-4cef-99ea-5b6ec64b66dd,santa-rosa-wildfire_00000074,no-damage,0,0.996903,0.000013,0.000013,0.003071,0,0.996903,0.993832,0.021151
santa-rosa-wildfire_00000074:c974ab37-3d34-4647-bd17-72e4db433e8e,c974ab37-3d34-4647-bd17-72e4db433e8e,santa-rosa-wildfire_00000074,no-damage,0,0.996185,0.000078,0.000031,0.003706,0,0.996185,0.992479,0.025615
santa-rosa-wildfire_00000074:caa957e4-143c-4b01-9656-838ae8d5bee7,caa957e4-143c-4b01-9656-838ae8d5bee7,santa-rosa-wildfire_00000074,no-damage,0,0.975849,0.000046,0.000012,0.024093,0,0.975849,0.951756,0.114223
santa-rosa-wildfire_00000074:cd47b97a-956c-4720-8eb1-f2785348a6a6,cd47b97a-956c-4720-8eb1-f2785348a6a6,santa-rosa-wildfire_00000074,no-damage,0,0.995138,0.000222,0.001346,0.003294,0,0.995138,0.991844,0.034446
santa-rosa-wildfire_00000074:ce4da8c2-6c3c-45e2-8541-5f09cf5283a5,ce4da8c2-6c3c-45e2-8541-5f09cf5283a5,santa-rosa-wildfire_00000074,no-damage,0,0.966561,0.000975,0.000183,0.032281,0,0.966561,0.934281,0.152037
santa-rosa-wildfire_00000074:d215f428-1203-49d4-b2ac-b9c2ac537cd5,d215f428-1203-49d4-b2ac-b9c2ac537cd5,santa-rosa-wildfire_00000074,no-damage,0,0.994565,0.000393,0.000496,0.004546,0,0.994565,0.990019,0.036792
santa-rosa-wildfire_00000074:d33593d7-1974-4ac7-83ab-4d62cfee0e4d,d33593d7-1974-4ac7-83ab-4d62cfee0e4d,santa-rosa-wildfire_00000074,destroyed,3,0.004652,0.000020,0.000359,0.994969,3,0.994969,0.990317,0.033067
santa-rosa-wildfire_00000074:d4f1640a-2a29-4a2a-bdd8-7e2bd9105e5d,d4f1640a-2a29-4a2a-bdd8-7e2bd9105e5d,santa-rosa-wildfire_00000074,no-damage,0,0.984047,0.000030,0.000001,0.015922,0,0.984047,0.968125,0.082072
santa-rosa-wildfire_00000074:d56eaf85-f047-4e07-9bba-9af36c4f65c8,d56eaf85-f047-4e07-9bba-9af36c4f65c8,santa-rosa-wildfire_00000074,no-damage,0,0.995985,0.000014,0.000117,0.003884,0,0.995985,0.992100,0.026782
santa-rosa-wildfire_00000074:d6a0dae7-25a1-40c0-8e15-cdd4d6b6c0de,d6a0dae7-25a1-40c0-8e15-cdd4d6b6c0de,santa-rosa-wildfire_00000074,no-damage,0,0.998505,0.000003,0.000028,0.001465,0,0.998505,0.997040,0.011380
santa-rosa-wildfire_00000074:d97b33dd-e1af-4c9e-8efb-e284d8e969f1,d97b33dd-e1af-4c9e-8efb-e284d8e969f1,santa-rosa-wildfire_00000074,no-damage,0,0.950445,0.008699,0.000035,0.040821,0,0.950445,0.909624,0.220507
santa-rosa-wildfire_00000074:d99d38d4-e1a7-48c3-86bf-83799e8fc0ef,d99d38d4-e1a7-48c3-86bf-83799e8fc0ef,santa-rosa-wildfire_00000074,no-damage,0,0.997429,0.000244,0.000000,0.002327,0,0.997429,0.995102,0.018710
santa-rosa-wildfire_00000074:db3c8a2f-b106-476c-9c1b-aa4d59842114,db3c8a2f-b106-476c-9c1b-aa4d59842114,santa-rosa-wildfire_00000074,no-damage,0,0.991239,0.000162,0.000055,0.008545,0,0.991239,0.982693,0.051366
santa-rosa-wildfire_00000074:e2977e96-f577-4345-88db-a859d01d7daf,e2977e96-f577-4345-88db-a859d01d7daf,santa-rosa-wildfire_00000074,no-damage,0,0.990540,0.001807,0.000019,0.007634,0,0.990540,0.982906,0.058253
santa-rosa-wildfire_00000074:ead7a33e-e38e-40f1-bb17-303e5f78737a,ead7a33e-e38e-40f1-bb17-303e5f78737a,santa-rosa-wildfire_00000074,no-damage,0,0.998770,0.000060,0.000007,0.001163,0,0.998770,0.997607,0.009752
santa-rosa-wildfire_00000074:ecbcf428-8cb0-4790-b03d-36b1f4bd0c79,ecbcf428-8cb0-4790-b03d-36b1f4bd0c79,santa-rosa-wildfire_00000074,no-damage,0,0.995546,0.000104,0.000088,0.004262,0,0.995546,0.991285,0.029479
santa-rosa-wildfire_00000074:ecd38e01-26b3-4e9b-b78d-6f3d4a347fa4,ecd38e01-26b3-4e9b-b78d-6f3d4a347fa4,santa-rosa-wildfire_00000074,no-damage,0,0.989553,0.000010,0.000049,0.010388,0,0.989553,0.979165,0.058438
santa-rosa-wildfire_00000074:ed778687-205a-4920-b321-8436d03e666d,ed778687-205a-4920-b321-8436d03e666d,santa-rosa-wildfire_00000074,no-damage,0,0.991369,0.000044,0.000001,0.008585,0,0.991369,0.982784,0.049897
santa-rosa-wildfire_00000074:edd7b4c3-a5e7-44b7-a185-0e18dae6a9cd,edd7b4c3-a5e7-44b7-a185-0e18dae6a9cd,santa-rosa-wildfire_00000074,no-damage,0,0.999905,0.000002,0.000000,0.000093,0,0.999905,0.999813,0.000985
santa-rosa-wildfire_00000074:edeb9866-96a0-475a-b91e-eb514dfb90fc,edeb9866-96a0-475a-b91e-eb514dfb90fc,santa-rosa-wildfire_00000074,no-damage,0,0.977625,0.000097,0.000044,0.022234,0,0.977625,0.955391,0.108082
santa-rosa-wildfire_00000074:eee50a01-3b7c-41e7-afd4-7ebae519d1db,eee50a01-3b7c-41e7-afd4-7ebae519d1db,santa-rosa-wildfire_00000074,no-damage,0,0.992774,0.000041,0.000003,0.007182,0,0.992774,0.985593,0.043105
santa-rosa-wildfire_00000074:efa0723c-6b5b-4a93-b670-a8d9b684d773,efa0723c-6b5b-4a93-b670-a8d9b684d773,santa-rosa-wildfire_00000074,minor-damage,1,0.574861,0.000012,0.000316,0.424811,0,0.574861,0.150050,0.684632
santa-rosa-wildfire_00000074:f0ff573e-11ef-4585-8e81-b566564177b4,f0ff573e-11ef-4585-8e81-b566564177b4,santa-rosa-wildfire_00000074,no-damage,0,0.781982,0.000003,0.000006,0.218009,0,0.781982,0.563973,0.524494
santa-rosa-wildfire_00000074:f1996076-1d77-4b5f-924b-b866c1d2be64,f1996076-1d77-4b5f-924b-b866c1d2be64,santa-rosa-wildfire_00000074,no-damage,0,0.967931,0.021308,0.000957,0.009805,0,0.967931,0.946622,0.165554
santa-rosa-wildfire_00000074:f22cd185-a33e-4a57-9076-5c95043c1ada,f22cd185-a33e-4a57-9076-5c95043c1ada,santa-rosa-wildfire_00000074,no-damage,0,0.998738,0.000001,0.000000,0.001261,0,0.998738,0.997477,0.009699
santa-rosa-wildfire_00000074:f2b1676a-6d49-4668-b649-510ca859c994,f2b1676a-6d49-4668-b649-510ca859c994,santa-rosa-wildfire_00000074,no-damage,0,0.978328,0.011565,0.000005,0.010102,0,0.978328,0.966763,0.119493
santa-rosa-wildfire_00000074:f3591b53-979a-469f-b685-a7bb6bfb6934,f3591b53-979a-469f-b685-a7bb6bfb6934,santa-rosa-wildfire_00000074,no-damage,0,0.940746,0.000023,0.000000,0.059230,0,0.940746,0.881517,0.225119
santa-rosa-wildfire_00000074:f3bd42bf-1cc2-40bf-bd02-4cd8365ec4b0,f3bd42bf-1cc2-40bf-bd02-4cd8365ec4b0,santa-rosa-wildfire_00000074,no-damage,0,0.987027,0.000020,0.000011,0.012942,0,0.987027,0.974085,0.069490
santa-rosa-wildfire_00000074:f79c2c4e-3fcf-4dc2-8611-ede12cd54804,f79c2c4e-3fcf-4dc2-8611-ede12cd54804,santa-rosa-wildfire_00000074,no-damage,0,0.912281,0.000026,0.000024,0.087670,0,0.912281,0.824611,0.297680
santa-rosa-wildfire_00000074:f868659c-60a7-4e7a-8911-52b65e1ed8ad,f868659c-60a7-4e7a-8911-52b65e1ed8ad,santa-rosa-wildfire_00000074,destroyed,3,0.406013,0.000481,0.000195,0.593311,3,0.593311,0.187298,0.681037
santa-rosa-wildfire_00000074:faf79aca-90fb-4864-9410-254f01367231,faf79aca-90fb-4864-9410-254f01367231,santa-rosa-wildfire_00000074,no-damage,0,0.969483,0.006731,0.000354,0.023433,0,0.969483,0.946050,0.154477
santa-rosa-wildfire_00000074:fb22d1ef-66e7-46fb-adf1-e068ae00ac4d,fb22d1ef-66e7-46fb-adf1-e068ae00ac4d,santa-rosa-wildfire_00000074,no-damage,0,0.997634,0.000030,0.000035,0.002301,0,0.997634,0.995333,0.017007
santa-rosa-wildfire_00000074:fc6aae26-0ce7-4a6f-8d39-0a9651257b71,fc6aae26-0ce7-4a6f-8d39-0a9651257b71,santa-rosa-wildfire_00000074,no-damage,0,0.956565,0.000069,0.000001,0.043365,0,0.956565,0.913200,0.179233
santa-rosa-wildfire_00000074:fdd17f26-1b50-462d-b435-7ff5582c2579,fdd17f26-1b50-462d-b435-7ff5582c2579,santa-rosa-wildfire_00000074,no-damage,0,0.998421,0.000130,0.000004,0.001445,0,0.998421,0.996977,0.012240
santa-rosa-wildfire_00000028:0673d0e7-8952-4b29-bb57-07c7494c93ea,0673d0e7-8952-4b29-bb57-07c7494c93ea,santa-rosa-wildfire_00000028,no-damage,0,0.793681,0.000043,0.000008,0.206268,0,0.793681,0.587413,0.509538
santa-rosa-wildfire_00000028:192b2c39-65ca-4b9d-8811-352089c62a2c,192b2c39-65ca-4b9d-8811-352089c62a2c,santa-rosa-wildfire_00000028,no-damage,0,0.850977,0.102874,0.000076,0.046073,0,0.850977,0.748103,0.513795
santa-rosa-wildfire_00000028:1980aa3e-e982-4c2a-a419-0fd6cc40a074,1980aa3e-e982-4c2a-a419-0fd6cc40a074,santa-rosa-wildfire_00000028,no-damage,0,0.996446,0.000000,0.000000,0.003554,0,0.996446,0.992893,0.023591
santa-rosa-wildfire_00000028:1efb6e21-0bf8-43a1-b4ef-73d4b50ba8bf,1efb6e21-0bf8-43a1-b4ef-73d4b50ba8bf,santa-rosa-wildfire_00000028,no-damage,0,0.925419,0.000057,0.000001,0.074523,0,0.925419,0.850896,0.265808
santa-rosa-wildfire_00000028:36995d89-0058-4c66-8cc8-f482ac22a03f,36995d89-0058-4c66-8cc8-f482ac22a03f,santa-rosa-wildfire_00000028,no-damage,0,0.938902,0.030884,0.000002,0.030211,0,0.938902,0.908018,0.272345
santa-rosa-wildfire_00000028:4df08628-0d47-4045-9ed6-28d8aa08b9e6,4df08628-0d47-4045-9ed6-28d8aa08b9e6,santa-rosa-wildfire_00000028,no-damage,0,0.970057,0.000495,0.000088,0.029360,0,0.970057,0.940698,0.137664
santa-rosa-wildfire_00000028:901f2034-b3d8-420f-9815-c8e58f102a68,901f2034-b3d8-420f-9815-c8e58f102a68,santa-rosa-wildfire_00000028,no-damage,0,0.799852,0.000017,0.000000,0.200130,0,0.799852,0.599722,0.500787
santa-rosa-wildfire_00000028:9c8d4526-29be-4fa0-a8d1-6f3bb23dd990,9c8d4526-29be-4fa0-a8d1-6f3bb23dd990,santa-rosa-wildfire_00000028,destroyed,3,0.010164,0.004964,0.012360,0.972512,3,0.972512,0.960151,0.154387
santa-rosa-wildfire_00000028:a4812e9e-ca80-4313-82db-76fac4644cc5,a4812e9e-ca80-4313-82db-76fac4644cc5,santa-rosa-wildfire_00000028,no-damage,0,0.774667,0.221370,0.000001,0.003963,0,0.774667,0.553297,0.553527
santa-rosa-wildfire_00000028:bac3e1a8-d38b-4877-b005-9b661acd66ab,bac3e1a8-d38b-4877-b005-9b661acd66ab,santa-rosa-wildfire_00000028,destroyed,3,0.038374,0.000053,0.000008,0.961565,3,0.961565,0.923190,0.163419
santa-rosa-wildfire_00000028:c2d39453-310f-430e-8c94-cac6a7a315e3,c2d39453-310f-430e-8c94-cac6a7a315e3,santa-rosa-wildfire_00000028,no-damage,0,0.980832,0.002049,0.000009,0.017109,0,0.980832,0.963723,0.101382
santa-rosa-wildfire_00000028:cc71a064-c202-4fae-92a5-6f31ae9ec4b2,cc71a064-c202-4fae-92a5-6f31ae9ec4b2,santa-rosa-wildfire_00000028,no-damage,0,0.320861,0.000553,0.000007,0.678579,3,0.678579,0.357718,0.632094
santa-rosa-wildfire_00000028:e4e5f547-4928-4a1d-b3fc-4ef35b5f996a,e4e5f547-4928-4a1d-b3fc-4ef35b5f996a,santa-rosa-wildfire_00000028,no-damage,0,0.938729,0.001365,0.000000,0.059907,0,0.938729,0.878822,0.236993
santa-rosa-wildfire_00000028:e7264b43-ca4f-4a87-8c9e-b4e7e787354e,e7264b43-ca4f-4a87-8c9e-b4e7e787354e,santa-rosa-wildfire_00000028,no-damage,0,0.984882,0.000013,0.000001,0.015104,0,0.984882,0.969778,0.078490
santa-rosa-wildfire_00000028:f43b6e65-1c4f-48cc-a130-39926ab7a10f,f43b6e65-1c4f-48cc-a130-39926ab7a10f,santa-rosa-wildfire_00000028,no-damage,0,0.863170,0.000880,0.000085,0.135865,0,0.863170,0.727305,0.405201
