building_id,tile_id,uid,minor_score,major_score,final_minor_score,final_major_score,final_triage_score,vlm_reviewed,vlm_label,vlm_reasoning,gt_label
santa-rosa-wildfire_00000238:fafcad53-c6b6-4ab0-a55f-748d72fd76f5,santa-rosa-wildfire_00000238,fafcad53-c6b6-4ab0-a55f-748d72fd76f5,0.001453,0.000711,0.001453,0.000711,0.001453,0,,,
socal-fire_00000483:0093dcc2-1e54-45d8-a16c-1f444063688f,socal-fire_00000483,0093dcc2-1e54-45d8-a16c-1f444063688f,0.001453,0.000646,0.001453,0.000646,0.001453,0,,,
santa-rosa-wildfire_00000038:33dc9ad8-79da-4cd6-b7e7-ba9934205354,santa-rosa-wildfire_00000038,33dc9ad8-79da-4cd6-b7e7-ba9934205354,0.001453,0.000702,0.001453,0.000702,0.001453,0,,,
socal-fire_00000621:39ba50ef-4071-429a-8eb4-ade65983e4d5,socal-fire_00000621,39ba50ef-4071-429a-8eb4-ade65983e4d5,0.001453,0.000662,0.001453,0.000662,0.001453,0,,,
socal-fire_00000504:bea3fa85-bced-4bae-a007-5ba0fda2c341,socal-fire_00000504,bea3fa85-bced-4bae-a007-5ba0fda2c341,0.001453,0.000645,0.001453,0.000645,0.001453,0,,,
santa-rosa-wildfire_00000045:405b116a-7bce-456a-b898-4e1e2815cc32,santa-rosa-wildfire_00000045,405b116a-7bce-456a-b898-4e1e2815cc32,0.001452,0.000879,0.001452,0.000879,0.001452,0,,,
santa-rosa-wildfire_00000207:1bfba10e-2ff6-4d2d-a4e8-10e817ee410e,santa-rosa-wildfire_00000207,1bfba10e-2ff6-4d2d-a4e8-10e817ee410e,0.001452,0.00068,0.001452,0.00068,0.001452,0,,,
socal-fire_00001236:d51319af-99bf-4037-ab81-d90ff0dc9de9,socal-fire_00001236,d51319af-99bf-4037-ab81-d90ff0dc9de9,0.001452,0.000643,0.001452,0.000643,0.001452,0,,,
socal-fire_00000568:012779e1-4aaf-4580-b2c9-665e7d74f02c,socal-fire_00000568,012779e1-4aaf-4580-b2c9-665e7d74f02c,0.001452,0.000653,0.001452,0.000653,0.001452,0,,,
santa-rosa-wildfire_00000089:1f22a597-b5e9-44ca-940c-e9d93e90429e,santa-rosa-wildfire_00000089,1f22a597-b5e9-44ca-940c-e9d93e90429e,0.001452,0.001155,0.001452,0.001155,0.001452,0,,,
santa-rosa-wildfire_00000375:1b40acf9-c296-4975-bc51-3596aef2c29f,santa-rosa-wildfire_00000375,1b40acf9-c296-4975-bc51-3596aef2c29f,0.001452,0.000702,0.001452,0.000702,0.001452,0,,,
socal-fire_00000590:a3ee0114-ee5a-44eb-b24e-44e91e654b65,socal-fire_00000590,a3ee0114-ee5a-44eb-b24e-44e91e654b65,0.001452,0.000668,0.001452,0.000668,0.001452,0,,,
santa-rosa-wildfire_00000207:fd60c87b-f36d-41ae-9745-1dd667a0cda5,santa-rosa-wildfire_00000207,fd60c87b-f36d-41ae-9745-1dd667a0cda5,0.001452,0.000668,0.001452,0.000668,0.001452,0,,,
socal-fire_00001249:f42e401b-8f60-40b1-b4b2-fad8607e035e,socal-fire_00001249,f42e401b-8f60-40b1-b4b2-fad8607e035e,0.001452,0.001188,0.001452,0.001188,0.001452,0,,,
socal-fire_00001096:2a4fab18-78ef-42d1-b4bd-cbf87497059e,socal-fire_00001096,2a4fab18-78ef-42d1-b4bd-cbf87497059e,0.001452,0.000646,0.001452,0.000646,0.001452,0,,,
santa-rosa-wildfire_00000089:cd0d35aa-426b-48c6-ac29-0dd3f30dfa5c,santa-rosa-wildfire_00000089,cd0d35aa-426b-48c6-ac29-0dd3f30dfa5c,0.001452,0.001198,0.001452,0.001198,0.001452,0,,,
santa-rosa-wildfire_00000089:d918ee06-d735-4a5f-8ecb-7d8a06ce76cf,santa-rosa-wildfire_00000089,d918ee06-d735-4a5f-8ecb-7d8a06ce76cf,0.001451,0.000882,0.001451,0.000882,0.001451,0,,,
santa-rosa-wildfire_00000086:a06f160d-5100-4a2a-b167-47c91c96e0d7,santa-rosa-wildfire_00000086,a06f160d-5100-4a2a-b167-47c91c96e0d7,0.001451,0.000643,0.001451,0.000643,0.001451,0,,,
socal-fire_00000568:c17c07bd-9231-403e-8c18-438054eee646,socal-fire_00000568,c17c07bd-9231-403e-8c18-438054eee646,0.001451,0.000645,0.001451,0.000645,0.001451,0,,,
socal-fire_00000133:08fd625e-9c0f-4a60-8577-819ab8e98495,socal-fire_00000133,08fd625e-9c0f-4a60-8577-819ab8e98495,0.001451,0.000651,0.001451,0.000651,0.001451,0,,,
santa-rosa-wildfire_00000038:67e1cc47-a6c6-46ec-b8f3-afcf3aff228a,santa-rosa-wildfire_00000038,67e1cc47-a6c6-46ec-b8f3-afcf3aff228a,0.001451,0.000832,0.001451,0.000832,0.001451,0,,,
santa-rosa-wildfire_00000366:a8a85ad0-7c3c-48fb-9694-ce7debf2eb6e,santa-rosa-wildfire_00000366,a8a85ad0-7c3c-48fb-9694-ce7debf2eb6e,0.001451,0.000647,0.001451,0.000647,0.001451,0,,,
santa-rosa-wildfire_00000207:2dd5bdb2-183a-4a8c-bc2a-3f24d7246ea2,santa-rosa-wildfire_00000207,2dd5bdb2-183a-4a8c-bc2a-3f24d7246ea2,0.001451,0.000653,0.001451,0.000653,0.001451,0,,,
socal-fire_00000929:2f4d69ff-41cb-4f93-954a-de75bf9edcff,socal-fire_00000929,2f4d69ff-41cb-4f93-954a-de75bf9edcff,0.001451,0.000802,0.001451,0.000802,0.001451,0,,,
socal-fire_00001214:0906b429-77c6-4e2f-b792-396f4437769c,socal-fire_00001214,0906b429-77c6-4e2f-b792-396f4437769c,0.00145,0.000648,0.00145,0.000648,0.00145,0,,,
santa-rosa-wildfire_00000071:447b7735-c033-4dcb-9601-583f8f6f75a5,santa-rosa-wildfire_00000071,447b7735-c033-4dcb-9601-583f8f6f75a5,0.00145,0.000669,0.00145,0.000669,0.00145,0,,,
santa-rosa-wildfire_00000242:d30f4fe6-da62-43bc-8ef6-e85bfbd7343c,santa-rosa-wildfire_00000242,d30f4fe6-da62-43bc-8ef6-e85bfbd7343c,0.00145,0.000671,0.00145,0.000671,0.00145,0,,,
socal-fire_00000929:d947c49a-ffd8-4f53-993a-99734630c958,socal-fire_00000929,d947c49a-ffd8-4f53-993a-99734630c958,0.00145,0.00076,0.00145,0.00076,0.00145,0,,,
socal-fire_00000702:802737fa-c60d-4142-8394-2af954ba68a4,socal-fire_00000702,802737fa-c60d-4142-8394-2af954ba68a4,0.00145,0.000665,0.00145,0.000665,0.00145,0,,,
santa-rosa-wildfire_00000213:56d2ff36-044b-4058-b8e7-24787e77bcf5,santa-rosa-wildfire_00000213,56d2ff36-044b-4058-b8e7-24787e77bcf5,0.00145,0.000887,0.00145,0.000887,0.00145,0,,,
santa-rosa-wildfire_00000375:79510426-50b6-4baf-99c3-61fd4c519795,santa-rosa-wildfire_00000375,79510426-50b6-4baf-99c3-61fd4c519795,0.00145,0.000671,0.00145,0.000671,0.00145,0,,,
socal-fire_00001400:bbb50c4c-4e73-4de4-b469-1afa0f8a9a1d,socal-fire_00001400,bbb50c4c-4e73-4de4-b469-1afa0f8a9a1d,0.00145,0.000683,0.00145,0.000683,0.00145,0,,,
santa-rosa-wildfire_00000198:adfdad00-bd0f-46e6-8087-64ffc88893b8,santa-rosa-wildfire_00000198,adfdad00-bd0f-46e6-8087-64ffc88893b8,0.00145,0.000935,0.00145,0.000935,0.00145,0,,,
socal-fire_00001199:45a63679-dc09-4e76-bf98-a33c8407d1fd,socal-fire_00001199,45a63679-dc09-4e76-bf98-a33c8407d1fd,0.00145,0.000645,0.00145,0.000645,0.00145,0,,,
santa-rosa-wildfire_00000089:731a04a2-690e-431d-a259-d5bc723d39e7,santa-rosa-wildfire_00000089,731a04a2-690e-431d-a259-d5bc723d39e7,0.00145,0.000833,0.00145,0.000833,0.00145,0,,,
santa-rosa-wildfire_00000367:b55c936f-a512-489e-9545-85ac1c776adc,santa-rosa-wildfire_00000367,b55c936f-a512-489e-9545-85ac1c776adc,0.00145,0.000823,0.00145,0.000823,0.00145,0,,,
santa-rosa-wildfire_00000144:285e117d-013c-4422-b429-d480ddfcf0ae,santa-rosa-wildfire_00000144,285e117d-013c-4422-b429-d480ddfcf0ae,0.00145,0.000819,0.00145,0.000819,0.00145,0,,,
santa-rosa-wildfire_00000213:9d606b73-f1d0-4c7e-af0d-8f4cd17ae9e6,santa-rosa-wildfire_00000213,9d606b73-f1d0-4c7e-af0d-8f4cd17ae9e6,0.00145,0.000778,0.00145,0.000778,0.00145,0,,,
socal-fire_00001265:1aaf36cf-8c12-405d-95e4-0b523b3b1933,socal-fire_00001265,1aaf36cf-8c12-405d-95e4-0b523b3b1933,0.00145,0.000842,0.00145,0.000842,0.00145,0,,,
santa-rosa-wildfire_00000145:6d131b0c-89d5-479d-afb9-7f8b0917fde1,santa-rosa-wildfire_00000145,6d131b0c-89d5-479d-afb9-7f8b0917fde1,0.001449,0.000817,0.001449,0.000817,0.001449,0,,,
santa-rosa-wildfire_00000019:082e2e08-4e28-44bb-a8db-22303fca2aec,santa-rosa-wildfire_00000019,082e2e08-4e28-44bb-a8db-22303fca2aec,0.001449,0.000647,0.001449,0.000647,0.001449,0,,,
santa-rosa-wildfire_00000367:a3f863f4-8e67-4959-ac54-a911a40eea93,santa-rosa-wildfire_00000367,a3f863f4-8e67-4959-ac54-a911a40eea93,0.001449,0.00065,0.001449,0.00065,0.001449,0,,,
santa-rosa-wildfire_00000000:9f364a53-66d2-4454-9be5-8f42fe03250e,santa-rosa-wildfire_00000000,9f364a53-66d2-4454-9be5-8f42fe03250e,0.001449,0.000722,0.001449,0.000722,0.001449,0,,,
santa-rosa-wildfire_00000045:c404bae4-f14c-441c-ac7e-f41d959bdb69,santa-rosa-wildfire_00000045,c404bae4-f14c-441c-ac7e-f41d959bdb69,0.001449,0.000787,0.001449,0.000787,0.001449,0,,,
santa-rosa-wildfire_00000144:b18e0f9f-4d22-4b56-b5f0-34e783e57b80,santa-rosa-wildfire_00000144,b18e0f9f-4d22-4b56-b5f0-34e783e57b80,0.001449,0.000676,0.001449,0.000676,0.001449,0,,,
santa-rosa-wildfire_00000144:0ef3ae6b-1e67-4f55-a426-4b169e09c8d8,santa-rosa-wildfire_00000144,0ef3ae6b-1e67-4f55-a426-4b169e09c8d8,0.001449,0.00091,0.001449,0.00091,0.001449,0,,,
santa-rosa-wildfire_00000144:26bc77fb-1fc7-45e9-8c5c-b47bbdbbc585,santa-rosa-wildfire_00000144,26bc77fb-1fc7-45e9-8c5c-b47bbdbbc585,0.001449,0.000678,0.001449,0.000678,0.001449,0,,,
santa-rosa-wildfire_00000089:0d248927-76f6-4d7e-8294-8396703dde10,santa-rosa-wildfire_00000089,0d248927-76f6-4d7e-8294-8396703dde10,0.001449,0.001129,0.001449,0.001129,0.001449,0,,,
santa-rosa-wildfire_00000089:4e31a9c5-3425-441a-951f-e54c4bd189d9,santa-rosa-wildfire_00000089,4e31a9c5-3425-441a-951f-e54c4bd189d9,0.001449,0.000836,0.001449,0.000836,0.001449,0,,,
santa-rosa-wildfire_00000089:835d2113-7a20-4a87-860a-09fb7ea0d35c,santa-rosa-wildfire_00000089,835d2113-7a20-4a87-860a-09fb7ea0d35c,0.001448,0.00084,0.001448,0.00084,0.001448,0,,,
socal-fire_00000263:eae0a86d-a935-4072-9e81-406588e0c2c2,socal-fire_00000263,eae0a86d-a935-4072-9e81-406588e0c2c2,0.001448,0.001275,0.001448,0.001275,0.001448,0,,,
santa-rosa-wildfire_00000089:852dd1bb-0b32-471a-b384-4ce1e11f97c4,santa-rosa-wildfire_00000089,852dd1bb-0b32-471a-b384-4ce1e11f97c4,0.001448,0.001022,0.001448,0.001022,0.001448,0,,,
santa-rosa-wildfire_00000207:a2cc7e4d-37ec-4fec-af6e-f0fa14f5bb2d,santa-rosa-wildfire_00000207,a2cc7e4d-37ec-4fec-af6e-f0fa14f5bb2d,0.001448,0.000664,0.001448,0.000664,0.001448,0,,,
santa-rosa-wildfire_00000113:1e6c9f82-43a2-4c4d-a2b1-0fb744704629,santa-rosa-wildfire_00000113,1e6c9f82-43a2-4c4d-a2b1-0fb744704629,0.001448,0.000725,0.001448,0.000725,0.001448,0,,,
socal-fire_00000621:f491dc3d-847e-4f64-98d9-29952452b5a2,socal-fire_00000621,f491dc3d-847e-4f64-98d9-29952452b5a2,0.001448,0.000643,0.001448,0.000643,0.001448,0,,,
santa-rosa-wildfire_00000184:6c8c80e2-40c3-445a-aca3-5a00dbaef86a,santa-rosa-wildfire_00000184,6c8c80e2-40c3-445a-aca3-5a00dbaef86a,0.001448,0.000659,0.001448,0.000659,0.001448,0,,,
santa-rosa-wildfire_00000071:42b81d03-6dcd-4aca-bbfe-ec722597cb37,santa-rosa-wildfire_00000071,42b81d03-6dcd-4aca-bbfe-ec722597cb37,0.001448,0.000655,0.001448,0.000655,0.001448,0,,,
santa-rosa-wildfire_00000074:5c4a3074-c7cb-4a4e-9a0d-00aaa9cf40d9,santa-rosa-wildfire_00000074,5c4a3074-c7cb-4a4e-9a0d-00aaa9cf40d9,0.001448,0.000811,0.001448,0.000811,0.001448,0,,,
socal-fire_00000263:8d5aee5b-2b03-4b18-93e8-fd20df8654a2,socal-fire_00000263,8d5aee5b-2b03-4b18-93e8-fd20df8654a2,0.001447,0.000897,0.001447,0.000897,0.001447,0,,,
santa-rosa-wildfire_00000141:ca0d4532-5187-49d6-bc33-a08be1b8598b,santa-rosa-wildfire_00000141,ca0d4532-5187-49d6-bc33-a08be1b8598b,0.001447,0.000646,0.001447,0.000646,0.001447,0,,,
santa-rosa-wildfire_00000045:9aa02346-2306-410d-a685-71b347b8c5f8,santa-rosa-wildfire_00000045,9aa02346-2306-410d-a685-71b347b8c5f8,0.001447,0.000693,0.001447,0.000693,0.001447,0,,,
socal-fire_00000893:6e172c80-8d38-404e-b256-6b294ae6bff9,socal-fire_00000893,6e172c80-8d38-404e-b256-6b294ae6bff9,0.001447,0.000718,0.001447,0.000718,0.001447,0,,,
santa-rosa-wildfire_00000366:ca455371-b733-4b71-b715-885bed424ff9,santa-rosa-wildfire_00000366,ca455371-b733-4b71-b715-885bed424ff9,0.001447,0.000647,0.001447,0.000647,0.001447,0,,,
santa-rosa-wildfire_00000238:822bf84e-cf89-482b-96cf-d3a83733123a,santa-rosa-wildfire_00000238,822bf84e-cf89-482b-96cf-d3a83733123a,0.001447,0.000668,0.001447,0.000668,0.001447,0,,,
santa-rosa-wildfire_00000071:2a3c0abc-f74b-42b1-a4aa-db80e1aea169,santa-rosa-wildfire_00000071,2a3c0abc-f74b-42b1-a4aa-db80e1aea169,0.001447,0.000663,0.001447,0.000663,0.001447,0,,,
santa-rosa-wildfire_00000238:a18d25ef-7218-43e1-b37d-2b8aacc9880a,santa-rosa-wildfire_00000238,a18d25ef-7218-43e1-b37d-2b8aacc9880a,0.001447,0.000673,0.001447,0.000673,0.001447,0,,,
santa-rosa-wildfire_00000207:9efcf029-2927-40f1-a1dd-5f8735c74e14,santa-rosa-wildfire_00000207,9efcf029-2927-40f1-a1dd-5f8735c74e14,0.001447,0.000648,0.001447,0.000648,0.001447,0,,,
santa-rosa-wildfire_00000366:0e4922e5-f9d5-477d-80d7-ffe880725f98,santa-rosa-wildfire_00000366,0e4922e5-f9d5-477d-80d7-ffe880725f98,0.001447,0.000649,0.001447,0.000649,0.001447,0,,,
santa-rosa-wildfire_00000238:a4abc74e-3271-4915-9a65-826e5891ca1b,santa-rosa-wildfire_00000238,a4abc74e-3271-4915-9a65-826e5891ca1b,0.001447,0.000892,0.001447,0.000892,0.001447,0,,,
socal-fire_00000294:47346aca-d988-45ae-904c-f857b942cae2,socal-fire_00000294,47346aca-d988-45ae-904c-f857b942cae2,0.001447,0.001318,0.001447,0.001318,0.001447,0,,,
santa-rosa-wildfire_00000141:515c2643-da4b-45dd-8bad-442f3e0050a2,santa-rosa-wildfire_00000141,515c2643-da4b-45dd-8bad-442f3e0050a2,0.001447,0.00068,0.001447,0.00068,0.001447,0,,,
santa-rosa-wildfire_00000089:3b81ff5a-ba06-41b4-bc6a-9b631f4c57c7,santa-rosa-wildfire_00000089,3b81ff5a-ba06-41b4-bc6a-9b631f4c57c7,0.001447,0.000935,0.001447,0.000935,0.001447,0,,,
socal-fire_00000263:8882e067-d373-40f2-8ad0-eb54e1bb0b6b,socal-fire_00000263,8882e067-d373-40f2-8ad0-eb54e1bb0b6b,0.001446,0.00066,0.001446,0.00066,0.001446,0,,,
santa-rosa-wildfire_00000066:b4899acc-ca87-4d21-8792-b3e6c8953666,santa-rosa-wildfire_00000066,b4899acc-ca87-4d21-8792-b3e6c8953666,0.001446,0.000649,0.001446,0.000649,0.001446,0,,,
santa-rosa-wildfire_00000375:e37cd2b5-8e9d-4238-a01d-89e1d5eb9d90,santa-rosa-wildfire_00000375,e37cd2b5-8e9d-4238-a01d-89e1d5eb9d90,0.001446,0.00069,0.001446,0.00069,0.001446,0,,,
santa-rosa-wildfire_00000000:10033f60-b2c0-487d-a8c0-e6802c707fff,santa-rosa-wildfire_00000000,10033f60-b2c0-487d-a8c0-e6802c707fff,0.001446,0.000674,0.001446,0.000674,0.001446,0,,,
santa-rosa-wildfire_00000213:e953840b-b189-472a-a167-8b6f43f49144,santa-rosa-wildfire_00000213,e953840b-b189-472a-a167-8b6f43f49144,0.001446,0.000663,0.001446,0.000663,0.001446,0,,,
socal-fire_00000879:8d66a3b7-89cd-45a9-b520-a3c8c64a0b05,socal-fire_00000879,8d66a3b7-89cd-45a9-b520-a3c8c64a0b05,0.001446,0.000649,0.001446,0.000649,0.001446,0,,,
santa-rosa-wildfire_00000089:cee6b2f2-34b8-4134-8855-04533bd5f8ea,santa-rosa-wildfire_00000089,cee6b2f2-34b8-4134-8855-04533bd5f8ea,0.001446,0.000804,0.001446,0.000804,0.001446,0,,,
santa-rosa-wildfire_00000089:779ce7dc-ec80-4384-a5bb-2b982acb3866,santa-rosa-wildfire_00000089,779ce7dc-ec80-4384-a5bb-2b982acb3866,0.001446,0.000834,0.001446,0.000834,0.001446,0,,,
santa-rosa-wildfire_00000238:7ecf6751-5b8c-47fb-b7e8-ab3c32968299,santa-rosa-wildfire_00000238,7ecf6751-5b8c-47fb-b7e8-ab3c32968299,0.001446,0.000673,0.001446,0.000673,0.001446,0,,,
santa-rosa-wildfire_00000367:8a5a8484-2bae-4edd-9e7d-c53b0d43061b,santa-rosa-wildfire_00000367,8a5a8484-2bae-4edd-9e7d-c53b0d43061b,0.001446,0.000688,0.001446,0.000688,0.001446,0,,,
santa-rosa-wildfire_00000364:509c9fc6-f9cb-4349-bf86-4c28ebfec7ed,santa-rosa-wildfire_00000364,509c9fc6-f9cb-4349-bf86-4c28ebfec7ed,0.001446,0.000834,0.001446,0.000834,0.001446,0,,,
socal-fire_00000783:c85cba77-4716-4e75-a665-4d093b96a6e9,socal-fire_00000783,c85cba77-4716-4e75-a665-4d093b96a6e9,0.001445,0.000656,0.001445,0.000656,0.001445,0,,,
santa-rosa-wildfire_00000089:b1aba7f2-fe43-4b77-b0df-9564048c1550,santa-rosa-wildfire_00000089,b1aba7f2-fe43-4b77-b0df-9564048c1550,0.001445,0.000857,0.001445,0.000857,0.001445,0,,,
santa-rosa-wildfire_00000367:5bd068e0-a175-4716-8ae2-0e660c9c800d,santa-rosa-wildfire_00000367,5bd068e0-a175-4716-8ae2-0e660c9c800d,0.001445,0.000675,0.001445,0.000675,0.001445,0,,,
socal-fire_00000621:e5c4aece-1015-441f-88ea-d55842fdedb0,socal-fire_00000621,e5c4aece-1015-441f-88ea-d55842fdedb0,0.001445,0.000806,0.001445,0.000806,0.001445,0,,,
socal-fire_00000483:86bb16e3-47e3-42cf-9a97-b41ffa0e26b2,socal-fire_00000483,86bb16e3-47e3-42cf-9a97-b41ffa0e26b2,0.001445,0.000686,0.001445,0.000686,0.001445,0,,,
santa-rosa-wildfire_00000375:a7d36178-75b7-4281-975e-a0a7e3e5d777,santa-rosa-wildfire_00000375,a7d36178-75b7-4281-975e-a0a7e3e5d777,0.001445,0.001142,0.001445,0.001142,0.001445,0,,,
santa-rosa-wildfire_00000366:8e513d85-792b-4432-9762-882a786ac9dd,santa-rosa-wildfire_00000366,8e513d85-792b-4432-9762-882a786ac9dd,0.001445,0.001218,0.001445,0.001218,0.001445,0,,,
santa-rosa-wildfire_00000184:e488fcf3-a683-4783-a71c-b07ca4c22bd3,santa-rosa-wildfire_00000184,e488fcf3-a683-4783-a71c-b07ca4c22bd3,0.001445,0.000652,0.001445,0.000652,0.001445,0,,,
socal-fire_00001265:e369be7b-c18a-40d2-bbd0-e7f42ec942b8,socal-fire_00001265,e369be7b-c18a-40d2-bbd0-e7f42ec942b8,0.001445,0.000682,0.001445,0.000682,0.001445,0,,,
santa-rosa-wildfire_00000038:4c53d6f9-ea64-43bb-8db5-cae799660c7c,santa-rosa-wildfire_00000038,4c53d6f9-ea64-43bb-8db5-cae799660c7c,0.001444,0.000723,0.001444,0.000723,0.001444,0,,,
santa-rosa-wildfire_00000360:23447604-cd50-41d0-a240-615370359404,santa-rosa-wildfire_00000360,23447604-cd50-41d0-a240-615370359404,0.001444,0.000865,0.001444,0.000865,0.001444,0,,,
santa-rosa-wildfire_00000198:1335be3e-ffdf-4028-96eb-47945b66788b,santa-rosa-wildfire_00000198,1335be3e-ffdf-4028-96eb-47945b66788b,0.001444,0.000815,0.001444,0.000815,0.001444,0,,,
santa-rosa-wildfire_00000123:f97d5099-99d3-421a-acef-61ae1de59aa0,santa-rosa-wildfire_00000123,f97d5099-99d3-421a-acef-61ae1de59aa0,0.001444,0.000841,0.001444,0.000841,0.001444,0,,,
santa-rosa-wildfire_00000123:a4228ef2-65b3-47b9-95a0-4240f6910fa0,santa-rosa-wildfire_00000123,a4228ef2-65b3-47b9-95a0-4240f6910fa0,0.001444,0.000654,0.001444,0.000654,0.001444,0,,,
santa-rosa-wildfire_00000213:a96848c7-4268-40e1-ba35-49b6e3ef1757,santa-rosa-wildfire_00000213,a96848c7-4268-40e1-ba35-49b6e3ef1757,0.001444,0.000663,0.001444,0.000663,0.001444,0,,,
socal-fire_00001061:9d77b6ac-4573-4183-8457-90b5e6ca4634,socal-fire_00001061,9d77b6ac-4573-4183-8457-90b5e6ca4634,0.001444,0.001444,0.001444,0.001444,0.001444,0,,,
santa-rosa-wildfire_00000089:510621f9-0738-45ba-87bc-6fc3a7ac8f72,santa-rosa-wildfire_00000089,510621f9-0738-45ba-87bc-6fc3a7ac8f72,0.001443,0.000863,0.001443,0.000863,0.001443,0,,,
santa-rosa-wildfire_00000367:52289c04-a348-46b6-bf63-3d74f66c6949,santa-rosa-wildfire_00000367,52289c04-a348-46b6-bf63-3d74f66c6949,0.001443,0.000661,0.001443,0.000661,0.001443,0,,,
santa-rosa-wildfire_00000019:3ef81c52-7a69-4fdb-92aa-98f52675f192,santa-rosa-wildfire_00000019,3ef81c52-7a69-4fdb-92aa-98f52675f192,0.001443,0.000694,0.001443,0.000694,0.001443,0,,,
socal-fire_00000486:820afb67-4418-4738-8286-b9e1029ecb30,socal-fire_00000486,820afb67-4418-4738-8286-b9e1029ecb30,0.001443,0.000645,0.001443,0.000645,0.001443,0,,,
socal-fire_00000621:b76fb607-1888-451b-a795-d675d005183a,socal-fire_00000621,b76fb607-1888-451b-a795-d675d005183a,0.001443,0.000661,0.001443,0.000661,0.001443,0,,,
santa-rosa-wildfire_00000123:9dc26a3c-ffcb-429d-b670-4bf3d8c365ee,santa-rosa-wildfire_00000123,9dc26a3c-ffcb-429d-b670-4bf3d8c365ee,0.001443,0.0007,0.001443,0.0007,0.001443,0,,,
santa-rosa-wildfire_00000364:02fe867a-e27f-4677-b06d-e91d78039a80,santa-rosa-wildfire_00000364,02fe867a-e27f-4677-b06d-e91d78039a80,0.001443,0.000699,0.001443,0.000699,0.001443,0,,,
socal-fire_00001230:f0faa473-9737-441c-9eaf-163e5094d53c,socal-fire_00001230,f0faa473-9737-441c-9eaf-163e5094d53c,0.001443,0.000658,0.001443,0.000658,0.001443,0,,,
socal-fire_00000621:010fcdef-1621-4fa1-aec8-42aedb53d0b6,socal-fire_00000621,010fcdef-1621-4fa1-aec8-42aedb53d0b6,0.001443,0.000653,0.001443,0.000653,0.001443,0,,,
santa-rosa-wildfire_00000238:16eea79b-e693-4264-bada-9ff3b9d53d28,santa-rosa-wildfire_00000238,16eea79b-e693-4264-bada-9ff3b9d53d28,0.001443,0.000715,0.001443,0.000715,0.001443,0,,,
santa-rosa-wildfire_00000364:151ed82b-d98d-4be5-8e29-944c5c3244f6,santa-rosa-wildfire_00000364,151ed82b-d98d-4be5-8e29-944c5c3244f6,0.001442,0.000666,0.001442,0.000666,0.001442,0,,,
socal-fire_00000590:d13b9ecb-7e02-47e3-8ba3-7d11ad9ee656,socal-fire_00000590,d13b9ecb-7e02-47e3-8ba3-7d11ad9ee656,0.001442,0.000864,0.001442,0.000864,0.001442,0,,,
santa-rosa-wildfire_00000213:f449baec-875f-4ede-becc-b0e4f0e321cb,santa-rosa-wildfire_00000213,f449baec-875f-4ede-becc-b0e4f0e321cb,0.001442,0.000652,0.001442,0.000652,0.001442,0,,,
socal-fire_00000937:8ba40c85-c857-49fa-9e6c-dcc9a913ea70,socal-fire_00000937,8ba40c85-c857-49fa-9e6c-dcc9a913ea70,0.001442,0.000667,0.001442,0.000667,0.001442,0,,,
santa-rosa-wildfire_00000238:9bcf8e99-9d4d-4ef0-a955-402632824864,santa-rosa-wildfire_00000238,9bcf8e99-9d4d-4ef0-a955-402632824864,0.001442,0.000691,0.001442,0.000691,0.001442,0,,,
santa-rosa-wildfire_00000141:a5a52163-58e6-4f1c-b312-11ffa61f9588,santa-rosa-wildfire_00000141,a5a52163-58e6-4f1c-b312-11ffa61f9588,0.001442,0.00066,0.001442,0.00066,0.001442,0,,,
santa-rosa-wildfire_00000089:40a568be-5fc1-41cf-babc-40fb7c6d69b1,santa-rosa-wildfire_00000089,40a568be-5fc1-41cf-babc-40fb7c6d69b1,0.001442,0.001236,0.001442,0.001236,0.001442,0,,,
santa-rosa-wildfire_00000123:c7f01731-1d36-4a3b-bfc2-5ac8350a4b60,santa-rosa-wildfire_00000123,c7f01731-1d36-4a3b-bfc2-5ac8350a4b60,0.001442,0.000704,0.001442,0.000704,0.001442,0,,,
santa-rosa-wildfire_00000144:a6430433-be94-487c-a487-980b48b27ea8,santa-rosa-wildfire_00000144,a6430433-be94-487c-a487-980b48b27ea8,0.001442,0.00078,0.001442,0.00078,0.001442,0,,,
santa-rosa-wildfire_00000068:c55e3ddd-e01a-4204-9003-f5c40778b828,santa-rosa-wildfire_00000068,c55e3ddd-e01a-4204-9003-f5c40778b828,0.001442,0.001022,0.001442,0.001022,0.001442,0,,,
socal-fire_00000414:4fc52aa5-3f29-42d4-aea1-c8c55726260e,socal-fire_00000414,4fc52aa5-3f29-42d4-aea1-c8c55726260e,0.001441,0.000691,0.001441,0.000691,0.001441,0,,,
santa-rosa-wildfire_00000213:7649aec3-98b3-4cae-b1c5-d88fb6546511,santa-rosa-wildfire_00000213,7649aec3-98b3-4cae-b1c5-d88fb6546511,0.001441,0.000716,0.001441,0.000716,0.001441,0,,,
socal-fire_00001193:14d79717-179d-4e39-8d0c-220051269ebc,socal-fire_00001193,14d79717-179d-4e39-8d0c-220051269ebc,0.001441,0.001217,0.001441,0.001217,0.001441,0,,,
santa-rosa-wildfire_00000086:577d401a-b97b-446c-aa5f-00d3d8c27e10,santa-rosa-wildfire_00000086,577d401a-b97b-446c-aa5f-00d3d8c27e10,0.001441,0.000646,0.001441,0.000646,0.001441,0,,,
